,Unnamed: 0,Sesso,Categoria,Sotto_categoria,Marca,Articolo,Prezzo,Prezzo_scontato,Materiali,Colore,Gruppo,Link,Acrilico,Alluminio,Altre_fibre,Cashmere,Cotone,Cuoio,Lana,Lino,Lyocell,Modal,Poliammide,Poliestere,Polipropilene,Polistirene,Poliuretano,Seta,Viscosa,Cachemire,Gomma,Lana_riciclata,Metallica,Modacrilica,Nylon,N.Fibre_Differenti,Materiale
2375,2376,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca a vento idrorepellente,39.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Blu,3922,https://www2.hm.com/it_it/productpage.1070831001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2376,2377,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca a vento idrorepellente,39.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Verde,3922,https://www2.hm.com/it_it/productpage.1070831001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2377,2378,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca a vento regular fit,29.99,Null,"Esterno: Poliestere 100%,Fodera tasca: Poliestere 100%",Blu,3929,https://www2.hm.com/it_it/productpage.1086865003.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2378,2379,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca a vento regular fit,29.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Nero,3929,https://www2.hm.com/it_it/productpage.1086865003.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2379,2380,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca a vento regular fit,29.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Beige,3929,https://www2.hm.com/it_it/productpage.1086865003.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2380,2381,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca a vento regular fit,29.99,Null,"Fodera tasca: Poliestere 100%,Esterno: Poliestere 100%",Rosso,3929,https://www2.hm.com/it_it/productpage.1086865003.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2381,2382,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca a vento idrorepellente,29.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Nero,3931,https://www2.hm.com/it_it/productpage.0978485001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2382,2383,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca a vento idrorepellente,29.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Grigio,3931,https://www2.hm.com/it_it/productpage.0978485001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2383,2384,1,giacche e cappotti,Giacche e Giubotti,H&M,piumino idrorepellente,39.99,Null,"Imbottitura: Poliestere 100%,Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Verde,3946,https://www2.hm.com/it_it/productpage.1005888002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2384,2385,1,giacche e cappotti,Giacche e Giubotti,H&M,piumino idrorepellente,39.99,Null,"Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%,Esterno: Poliestere 100%",Nero,3946,https://www2.hm.com/it_it/productpage.1005888002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2385,2386,1,giacche e cappotti,Giacche e Giubotti,H&M,anorak in nylon impermeabile,129.0,76.99,Poliestere 100%,Arancione,3948,https://www2.hm.com/it_it/productpage.1065614001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2386,2387,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca leggera trapuntata,39.99,Null,"Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%,Esterno: Poliestere 100%",Arancione,3949,https://www2.hm.com/it_it/productpage.1008526003.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2387,2388,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca da running impermeabile regular fit,59.99,Null,"Esterno: Poliestere 100%,Fodera tasca: Poliestere 100%",Nero,3956,https://www2.hm.com/it_it/productpage.1088999002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2388,2389,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca da running impermeabile regular fit,59.99,Null,"Esterno: Poliestere 100%,Fodera tasca: Poliestere 100%",Grigio,3956,https://www2.hm.com/it_it/productpage.1088999002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2389,2390,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca softshell impermeabile,69.99,Null,Poliestere 100%,Verde,3957,https://www2.hm.com/it_it/productpage.0994695002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2390,2391,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca softshell impermeabile,69.99,Null,Poliestere 100%,Arancione,3957,https://www2.hm.com/it_it/productpage.0994695002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2391,2392,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca softshell regular fit,39.99,Null,"Esterno: Poliestere 100%,Fodera tasca: Poliestere 100%",Viola,3963,https://www2.hm.com/it_it/productpage.0996312002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2392,2393,1,giacche e cappotti,Giacche e Giubotti,H&M,oversized fit windproof jacket,49.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Verde,3964,https://www2.hm.com/it_it/productpage.1049299002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2393,2394,1,giacche e cappotti,Giacche e Giubotti,H&M,parka sportivo relaxed fit,79.99,Null,Poliammide 100%,Nero,3969,https://www2.hm.com/it_it/productpage.1108548001.html,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Poliammide
2394,2395,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca idrorepellente,49.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%",Nero,3971,https://www2.hm.com/it_it/productpage.1093160001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2395,2396,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca outdoor imbottita,69.99,Null,Poliestere 100%,Nero,3976,https://www2.hm.com/it_it/productpage.0801205002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2396,2397,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca da running imbottita regular fit,49.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Nero,3977,https://www2.hm.com/it_it/productpage.1025395001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2397,2398,1,giacche e cappotti,Giacche e Giubotti,H&M,anorak idrorepellente,49.99,Null,"Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%,Fodera cappuccio: Poliestere 100%,Esterno: Poliestere 100%",Giallo,3983,https://www2.hm.com/it_it/productpage.1023149001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2398,2399,1,giacche e cappotti,Giacche e Giubotti,H&M,piumino impermeabile,49.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%",Verde,3984,https://www2.hm.com/it_it/productpage.0985359001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2399,2400,1,giacche e cappotti,Giacche e Giubotti,H&M,piumino impermeabile,49.99,Null,"Esterno: Poliestere 100%,Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%",Grigio,3984,https://www2.hm.com/it_it/productpage.0985359001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2400,2401,1,giacche e cappotti,Giacche e Giubotti,H&M,piumino leggero,29.99,Null,"Imbottitura: Poliestere 100%,Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Nero,3985,https://www2.hm.com/it_it/productpage.0807005020.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2401,2402,1,giacche e cappotti,Giacche e Giubotti,H&M,piumino leggero,29.99,Null,"Esterno: Poliestere 100%,Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%",Marrone,3985,https://www2.hm.com/it_it/productpage.0807005020.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2402,2403,1,giacche e cappotti,Giacche e Giubotti,H&M,piumino leggero,29.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%,Imbottitura: Poliestere 100%",Verde,3985,https://www2.hm.com/it_it/productpage.0807005020.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2403,2404,1,giacche e cappotti,Giacche e Giubotti,H&M,piumino leggero,29.99,Null,"Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Rosso,3985,https://www2.hm.com/it_it/productpage.0807005020.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2404,2405,1,giacche e cappotti,Giacche e Giubotti,H&M,piumino leggero,29.99,Null,"Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Arancione,3985,https://www2.hm.com/it_it/productpage.0807005020.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2405,2406,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca in pelliccia di pile regular fit,49.99,Null,"Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Bianco,3997,https://www2.hm.com/it_it/productpage.1083260002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2406,2407,1,giacche e cappotti,Giacche e Giubotti,H&M,overshirt in twill di cotone,39.99,Null,Cotone 100%,Blu,4005,https://www2.hm.com/it_it/productpage.1056724004.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2407,2408,1,giacche e cappotti,Giacche e Giubotti,H&M,overshirt in twill di cotone,39.99,Null,Cotone 100%,Bianco,4005,https://www2.hm.com/it_it/productpage.1056724004.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2408,2409,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca-camicia velluto a coste,29.99,Null,Cotone 100%,Blu,4008,https://www2.hm.com/it_it/productpage.0978439008.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2409,2410,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca-camicia velluto a coste,29.99,Null,Cotone 100%,Marrone,4008,https://www2.hm.com/it_it/productpage.0978439008.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2410,2411,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca-camicia velluto a coste,29.99,Null,Cotone 100%,Verde,4008,https://www2.hm.com/it_it/productpage.0978439008.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2411,2412,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca-camicia velluto a coste,29.99,Null,Cotone 100%,Beige,4008,https://www2.hm.com/it_it/productpage.0978439008.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2412,2413,1,giacche e cappotti,Giacche e Giubotti,H&M,bomber,29.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Nero,4009,https://www2.hm.com/it_it/productpage.0976641016.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2413,2414,1,giacche e cappotti,Giacche e Giubotti,H&M,bomber,29.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Verde,4009,https://www2.hm.com/it_it/productpage.0976641016.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2414,2415,1,giacche e cappotti,Giacche e Giubotti,H&M,bomber,29.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Marrone,4009,https://www2.hm.com/it_it/productpage.0976641016.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2415,2416,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca in pelliccia di pile,39.99,Null,"Esterno: Poliestere 100%,Fodera cappuccio: Poliestere 100%,Fodera interna: Poliestere 100%",Blu,4016,https://www2.hm.com/it_it/productpage.1015020012.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2416,2417,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca in pelliccia di pile,39.99,Null,"Fodera interna: Poliestere 100%,Fodera cappuccio: Poliestere 100%,Esterno: Poliestere 100%",Nero,4016,https://www2.hm.com/it_it/productpage.1015020012.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2417,2418,1,giacche e cappotti,Giacche e Giubotti,H&M,overshirt in twill di cotone,29.99,Null,Cotone 100%,Verde,4022,https://www2.hm.com/it_it/productpage.1013151012.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2418,2419,1,giacche e cappotti,Giacche e Giubotti,H&M,overshirt in twill di cotone,29.99,Null,Cotone 100%,Grigio,4022,https://www2.hm.com/it_it/productpage.1013151012.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2419,2420,1,giacche e cappotti,Giacche e Giubotti,H&M,overshirt in twill di cotone,29.99,Null,Cotone 100%,Marrone,4022,https://www2.hm.com/it_it/productpage.1013151012.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2420,2421,1,giacche e cappotti,Giacche e Giubotti,H&M,parka imbottito,59.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%,Imbottitura: Poliestere 100%",Grigio,4031,https://www2.hm.com/it_it/productpage.1040935001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2421,2422,1,giacche e cappotti,Giacche e Giubotti,H&M,parka imbottito,59.99,Null,"Imbottitura: Poliestere 100%,Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Marrone,4031,https://www2.hm.com/it_it/productpage.1040935001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2422,2423,1,giacche e cappotti,Giacche e Giubotti,H&M,parka imbottito,79.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%",Nero,4034,https://www2.hm.com/it_it/productpage.1013790001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2423,2424,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca sportiva ad asciugatura rapida relaxed fit,39.99,Null,Poliestere 100%,Blu,4035,https://www2.hm.com/it_it/productpage.1090541001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2424,2425,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca sportiva ad asciugatura rapida relaxed fit,39.99,Null,Poliestere 100%,Viola,4035,https://www2.hm.com/it_it/productpage.1090541001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2425,2426,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca sportiva con bande laterali,39.99,Null,Poliestere 100%,Viola,4036,https://www2.hm.com/it_it/productpage.1112947001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2426,2427,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca sportiva con bande laterali,39.99,Null,Poliestere 100%,Verde,4036,https://www2.hm.com/it_it/productpage.1112947001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2427,2428,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca idrorepellente,39.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%,Imbottitura: Poliestere 100%",Grigio,4037,https://www2.hm.com/it_it/productpage.1027114001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2428,2429,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca idrorepellente,39.99,Null,"Imbottitura: Poliestere 100%,Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Viola,4037,https://www2.hm.com/it_it/productpage.1027114001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2429,2430,1,giacche e cappotti,Giacche e Giubotti,H&M,relaxed fit thermolite® teddy jacket,39.99,Null,"Esterno: Poliestere 100%,Tasca: Poliestere 100%",Ciano,4043,https://www2.hm.com/it_it/productpage.1024612005.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2430,2431,1,giacche e cappotti,Giacche e Giubotti,H&M,relaxed fit thermolite® teddy jacket,39.99,Null,"Tasca: Poliestere 100%,Esterno: Poliestere 100%",Nero,4043,https://www2.hm.com/it_it/productpage.1024612005.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2431,2432,1,giacche e cappotti,Giacche e Giubotti,H&M,relaxed fit thermolite® teddy jacket,39.99,Null,"Esterno: Poliestere 100%,Tasca: Poliestere 100%",Beige,4043,https://www2.hm.com/it_it/productpage.1024612005.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2432,2433,1,giacche e cappotti,Giacche e Giubotti,H&M,relaxed fit thermolite® teddy jacket,39.99,Null,"Esterno: Poliestere 100%,Tasca: Poliestere 100%",Blu,4043,https://www2.hm.com/it_it/productpage.1024612005.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2433,2434,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca oversize in pelliccia di pile,49.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Nero,4046,https://www2.hm.com/it_it/productpage.1029073001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2434,2435,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca oversize in pelliccia di pile,49.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Beige,4046,https://www2.hm.com/it_it/productpage.1029073001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2435,2436,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca lunga,59.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Nero,4047,https://www2.hm.com/it_it/productpage.1043363001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2436,2437,1,giacche e cappotti,Giacche e Giubotti,H&M,parka in tela di cotone,69.99,Null,Cotone 100%,Nero,4054,https://www2.hm.com/it_it/productpage.1102961001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2437,2438,1,giacche e cappotti,Giacche e Giubotti,H&M,bomber in satin,59.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Blu,4064,https://www2.hm.com/it_it/productpage.1086619001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2438,2439,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca in twill di cotone,34.99,Null,"Fodera tasca: Cotone 100%,Esterno: Cotone 100%",Giallo,4071,https://www2.hm.com/it_it/productpage.1050861002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2439,2440,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca sportiva imbottita,49.99,Null,"Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Verde,4076,https://www2.hm.com/it_it/productpage.0901657001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2440,2441,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca-camicia in feltro regular fit,29.99,Null,Poliestere 100%,Grigio,4081,https://www2.hm.com/it_it/productpage.1033729001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2441,2442,1,giacche e cappotti,Giacche e Giubotti,H&M,maglia sportiva relaxed fit,39.99,Null,Poliestere 100%,Verde,4090,https://www2.hm.com/it_it/productpage.1070724001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2442,2443,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca idrorepellente,39.99,Null,"Imbottitura: Poliestere 100%,Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Ciano,4100,https://www2.hm.com/it_it/productpage.0978416002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2443,2444,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca in thermolite®,34.99,24.99,"Poliestere 100%,Fodera tasca: Poliestere 100%",Nero,4107,https://www2.hm.com/it_it/productpage.0938738001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2444,2445,1,giacche e cappotti,Giacche e Giubotti,H&M,cropped fit windproof jacket,49.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Grigio,4108,https://www2.hm.com/it_it/productpage.1049298001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2445,2446,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca in pile thermolite®,29.99,21.99,Poliestere 100%,Grigio,4114,https://www2.hm.com/it_it/productpage.0938806002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2446,2447,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca imbottita e trapuntata,59.99,Null,"Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%,Esterno: Poliestere 100%",Grigio,4116,https://www2.hm.com/it_it/productpage.1022830001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2447,2448,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca imbottita in pelliccia di pile,49.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%",Beige,4128,https://www2.hm.com/it_it/productpage.1043429001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2448,2449,1,giacche e cappotti,Giacche e Giubotti,H&M,soprabito idrorepellente,59.99,Null,"Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Beige,4152,https://www2.hm.com/it_it/productpage.1016551002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2449,2450,1,giacche e cappotti,Giacche e Giubotti,H&M,soprabito idrorepellente,59.99,Null,"Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Grigio,4152,https://www2.hm.com/it_it/productpage.1016551002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2450,2451,1,giacche e cappotti,Giacche e Giubotti,H&M,cappotto in twill,99.0,49.99,Poliestere 100%,Nero,4158,https://www2.hm.com/it_it/productpage.0934823001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2451,2452,1,pantaloni corti,Pantaloni,H&M,shorts in felpa,9.99,Null,Cotone 100%,Nero,4192,https://www2.hm.com/it_it/productpage.0651862025.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2452,2453,1,pantaloni corti,Pantaloni,H&M,shorts in felpa,9.99,4.99,Cotone 100%,Beige,4192,https://www2.hm.com/it_it/productpage.0651862025.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2453,2454,1,pantaloni corti,Pantaloni,H&M,shorts in felpa regular fit,14.99,Null,Cotone 100%,Nero,4194,https://www2.hm.com/it_it/productpage.0884754004.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2454,2455,1,pantaloni corti,Pantaloni,H&M,shorts in felpa regular fit,14.99,Null,Cotone 100%,Beige,4194,https://www2.hm.com/it_it/productpage.0884754004.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2455,2456,1,pantaloni corti,Pantaloni,H&M,shorts in velluto a coste relaxed fit,24.99,15.99,"Fodera tasca: Cotone 100%,Esterno: Cotone 100%",Beige,4251,https://www2.hm.com/it_it/productpage.1050275002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2456,2457,1,pantaloni corti,Pantaloni,H&M,shorts in velluto a coste relaxed fit,24.99,14.99,"Esterno: Cotone 100%,Fodera tasca: Cotone 100%",Nero,4251,https://www2.hm.com/it_it/productpage.1050275002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2457,2458,1,pantaloni corti,Pantaloni,H&M,shorts in tessuto felpato relaxed fit,24.99,15.99,"Fodera tasca: Cotone 100%,Esterno: Cotone 100%",Rosa,4253,https://www2.hm.com/it_it/productpage.1062582001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
