,index,Unnamed: 0,...1,Sesso,Categoria,Sotto_categoria,Marca,Articolo,Prezzo,Prezzo_scontato,Materiali,Colore,Gruppo,Link,Acetato,Acrilico,Alluminio,Alpaca,Altre_fibre,Canapa,Carta,Cashmere,Cotone,Cuoio,Elastan,Elastodiene,Elastomultiestere,Etilenvinilacetato,Fibra_di_acido_polilattico,Fibra_di_asclepiade,Fibra_metallizzata,Fibre_non_specificate,Lana,Lattice,Lino,Lyocell,Modacrilico,Modal,Mohair,Paglia,Pelo_di_yak,Piuma,Piumino,Poliammide,Policarbonato,Poliestere,Polietilene,Polipropilene,Polistirene,Poliuretano,Seta,Viscosa,Cachemire,Gomma,Lana_riciclata,Metallica,Modacrilica,Nylon,N.Fibre_Differenti
9052,9135,9136,9136,0,Pezzi di sotto,Jeans,hollister,Dad Jeans Curvy a Vita Ultra Alta Lavaggio Chiaro con Toppe,65,Null,"Corpo:98% Cotone, 2% Elastan",Altro,363,https://www.hollisterco.com/shop/eu-it/p/curvy-ultra-high-rise-light-wash-patch-dad-jeans-50234359-4?categoryId=85306&seq=10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9053,9136,9137,9137,0,Pezzi di sotto,Jeans,hollister,Dad Jeans Curvy a Vita Ultra Alta con Strappi e Lavaggio Medio,55,21.99,"Corpo:98% Cotone, 2% Elastan",Altro,363,https://www.hollisterco.com/shop/eu-it/p/curvy-ultra-high-rise-light-wash-patch-dad-jeans-50234359-4?categoryId=85306&seq=10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9054,9137,9138,9138,0,Pezzi di sotto,Jeans,hollister,Curvy Ultra High-Rise White Dad Jeans,49,Null,"Corpo:99% Cotone, 1% Elastan",Giallo,363,https://www.hollisterco.com/shop/eu-it/p/curvy-ultra-high-rise-light-wash-patch-dad-jeans-50234359-4?categoryId=85306&seq=10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9055,9138,9139,9139,0,Pezzi di sotto,Jeans,hollister,Dad jeans curvy a vita bassa Y2K strappati lavaggio chiaro,55,34.99,"Corpo:98% Cotone, 2% Elastan",Altro,363,https://www.hollisterco.com/shop/eu-it/p/curvy-ultra-high-rise-light-wash-patch-dad-jeans-50234359-4?categoryId=85306&seq=10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9056,9139,9140,9140,0,Pezzi di sotto,Jeans,hollister,Dad Jeans Curvy a Vita Ultra Alta,55,Null,"Corpo:98% Cotone, 2% Elastan",Altro,363,https://www.hollisterco.com/shop/eu-it/p/curvy-ultra-high-rise-light-wash-patch-dad-jeans-50234359-4?categoryId=85306&seq=10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9057,9140,9141,9141,0,Pezzi di sotto,Jeans,hollister,Dad Jeans Curvy a Vita Bassa Anni 2000 Lavaggio Scuro,55,Null,"Corpo:98% Cotone, 2% Elastan",Altro,363,https://www.hollisterco.com/shop/eu-it/p/curvy-ultra-high-rise-light-wash-patch-dad-jeans-50234359-4?categoryId=85306&seq=10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9058,9141,9142,9142,0,Pezzi di sotto,Jeans,hollister,Dad jeans curvy a vita bassa Y2K raggrinziti lavaggio scuro,59,38.99,"Corpo:98% Cotone, 2% Elastan",Altro,363,https://www.hollisterco.com/shop/eu-it/p/curvy-ultra-high-rise-light-wash-patch-dad-jeans-50234359-4?categoryId=85306&seq=10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9059,9142,9143,9143,0,Pezzi di sotto,Jeans,hollister,Dad Jeans Curvy a Vita Ultra Alta,59,Null,"Corpo:98% Cotone, 2% Elastan",Altro,363,https://www.hollisterco.com/shop/eu-it/p/curvy-ultra-high-rise-light-wash-patch-dad-jeans-50234359-4?categoryId=85306&seq=10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9060,9143,9144,9144,0,Pezzi di sotto,Jeans,hollister,Dad jeans curvy a vita ultra alta lavaggio medio,59,Null,"Corpo:98% Cotone, 2% Elastan",Altro,363,https://www.hollisterco.com/shop/eu-it/p/curvy-ultra-high-rise-light-wash-patch-dad-jeans-50234359-4?categoryId=85306&seq=10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9061,9144,9145,9145,0,Pezzi di sotto,Jeans,hollister,Dad Jeans Curvy a Vita Ultra Alta,55,21.99,"Corpo:98% Cotone, 2% Elastan",Altro,363,https://www.hollisterco.com/shop/eu-it/p/curvy-ultra-high-rise-light-wash-patch-dad-jeans-50234359-4?categoryId=85306&seq=10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9062,9145,9146,9146,0,Pezzi di sotto,Jeans,hollister,Dad Jeans Curvy a Vita Bassa Anni 2000 Strappati Lavaggio Medio,59,Null,"Corpo:98% Cotone, 2% Elastan",Altro,363,https://www.hollisterco.com/shop/eu-it/p/curvy-ultra-high-rise-light-wash-patch-dad-jeans-50234359-4?categoryId=85306&seq=10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9063,9146,9147,9147,0,Pezzi di sotto,Jeans,hollister,Dad Jeans Curvy a Vita Ultra Alta Lavaggio Scuro con Strappi,55,Null,"Corpo:98% Cotone, 2% Elastan",Altro,363,https://www.hollisterco.com/shop/eu-it/p/curvy-ultra-high-rise-light-wash-patch-dad-jeans-50234359-4?categoryId=85306&seq=10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9064,9147,9148,9148,0,Pezzi di sotto,Jeans,hollister,Jeans Neri a Zampa a Vita Bassa anni 2000,55,Null,"Corpo:72% Cotone, 17% Poliestere, 9% Viscosa, 2% Elastan",Nero,365,https://www.hollisterco.com/shop/eu-it/p/low-rise-black-y2k-flare-jeans-50234959-4?categoryId=85306&seq=10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
9065,9148,9149,9149,0,Pezzi di sotto,Jeans,hollister,Jeans Neri a Zampa a Vita Bassa,55,Null,"Corpo:72% Cotone, 17% Poliestere, 9% Viscosa, 2% Elastan",Nero,365,https://www.hollisterco.com/shop/eu-it/p/low-rise-black-y2k-flare-jeans-50234959-4?categoryId=85306&seq=10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
9066,9149,9150,9150,0,Pezzi di sotto,Jeans,hollister,Jeans a Zampa a Vita Bassa Anni 2000 Lavaggio Medio,55,Null,"Corpo:77% Cotone, 12% Poliestere, 9% Viscosa, 2% Elastan",Altro,365,https://www.hollisterco.com/shop/eu-it/p/low-rise-black-y2k-flare-jeans-50234959-4?categoryId=85306&seq=10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
9067,9150,9151,9151,0,Pezzi di sotto,Jeans,hollister,Jeans a Zampa con Vita Bassa Y2K Lavaggio Scuro,55,Null,"Corpo:77% Cotone, 12% Poliestere, 9% Viscosa, 2% Elastan",Altro,365,https://www.hollisterco.com/shop/eu-it/p/low-rise-black-y2k-flare-jeans-50234959-4?categoryId=85306&seq=10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
9068,9151,9152,9152,0,Pezzi di sotto,Jeans,hollister,Jeans svasati a vita bassa Y2K strappati lavaggio chiaro,55,21.99,"Corpo:77% Cotone, 12% Poliestere, 9% Viscosa, 2% Elastan",Altro,365,https://www.hollisterco.com/shop/eu-it/p/low-rise-black-y2k-flare-jeans-50234959-4?categoryId=85306&seq=10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
9069,9152,9153,9153,0,Pezzi di sotto,Jeans,hollister,Jeans a Zampa a Vita Bassa Anni 2000 Lavaggio Medio,65,Null,"Corpo:77% Cotone, 12% Poliestere, 9% Viscosa, 2% Elastan",Altro,365,https://www.hollisterco.com/shop/eu-it/p/low-rise-black-y2k-flare-jeans-50234959-4?categoryId=85306&seq=10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
9070,9153,9154,9154,0,Pezzi di sotto,Jeans,hollister,Jeans Straight Vintage Curvy Lavaggio Medio a Vita Alta Anni '90,59,Null,"Corpo:98% Cotone, 2% Elastan",Altro,366,https://www.hollisterco.com/shop/eu-it/p/curvy-high-rise-medium-wash-90s-vintage-straight-jeans-50234958-4?categoryId=85306&seq=01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9071,9154,9155,9155,0,Pezzi di sotto,Jeans,hollister,Curvy High-Rise Ripped Medium Wash Patched 90s Straight Jeans,65,21.99,"Corpo:98% Cotone, 2% Elastan",Altro,366,https://www.hollisterco.com/shop/eu-it/p/curvy-high-rise-medium-wash-90s-vintage-straight-jeans-50234958-4?categoryId=85306&seq=01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9072,9155,9156,9156,0,Pezzi di sotto,Jeans,hollister,Jeans Straight Vintage Curvy Lavaggio Medio a Vita Alta Anni '90,55,Null,"Corpo:98% Cotone, 2% Elastan",Altro,366,https://www.hollisterco.com/shop/eu-it/p/curvy-high-rise-medium-wash-90s-vintage-straight-jeans-50234958-4?categoryId=85306&seq=01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9073,9156,9157,9157,0,Pezzi di sotto,Jeans,hollister,Jeans Curvy Svasati a Vita Normale Lavaggio Medio,55,Null,"Corpo:77% Cotone, 12% Poliestere, 9% Viscosa, 2% Elastan",Altro,368,https://www.hollisterco.com/shop/eu-it/p/curvy-mid-rise-medium-wash-boot-jeans-50234371-4?categoryId=85306&seq=02,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
9074,9157,9158,9158,0,Pezzi di sotto,Jeans,hollister,Jeans Svasati a Vita Normale Strappati Lavaggio Chiaro,55,Null,"Corpo:77% Cotone, 12% Poliestere, 9% Viscosa, 2% Elastan",Altro,368,https://www.hollisterco.com/shop/eu-it/p/curvy-mid-rise-medium-wash-boot-jeans-50234371-4?categoryId=85306&seq=02,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
9075,9158,9159,9159,0,Pezzi di sotto,Jeans,hollister,Jeans Straight Vintage Lavaggio Nero a Vita Ultra Alta Anni '90,55,Null,"Corpo:98% Cotone, 2% Elastan",Grigio,369,https://www.hollisterco.com/shop/eu-it/p/ultra-high-rise-washed-black-90s-vintage-straight-jeans-50234366-4?categoryId=85306&seq=03,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9076,9159,9160,9160,0,Pezzi di sotto,Jeans,hollister,Jeans Vintage Straight Anni '90 a Vita Ultra Alta con Lavaggio Medio a Quadri Colorblock,59,38.99,"Corpo:98% Cotone, 2% Elastan",Altro,369,https://www.hollisterco.com/shop/eu-it/p/ultra-high-rise-washed-black-90s-vintage-straight-jeans-50234366-4?categoryId=85306&seq=03,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9077,9160,9161,9161,0,Pezzi di sotto,Jeans,hollister,Jeans Stacked Vintage Dritti Bicolore a Vita Ultra Alta,59,21.99,"Corpo:98% Cotone, 2% Elastan",Altro,369,https://www.hollisterco.com/shop/eu-it/p/ultra-high-rise-washed-black-90s-vintage-straight-jeans-50234366-4?categoryId=85306&seq=03,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9078,9161,9162,9162,0,Pezzi di sotto,Jeans,hollister,Jeans Vintage Straight Anni '90 Vita Ultra Alta Color Crema con Spacco Laterale,55,Null,"Corpo:99% Cotone, 1% Elastan",Giallo,369,https://www.hollisterco.com/shop/eu-it/p/ultra-high-rise-washed-black-90s-vintage-straight-jeans-50234366-4?categoryId=85306&seq=03,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9079,9162,9163,9163,0,Pezzi di sotto,Jeans,hollister,Jeans Vintage Straight con Taglio a V sul Davanti,59,38.99,"Corpo:99% Cotone, 1% Elastan",Altro,369,https://www.hollisterco.com/shop/eu-it/p/ultra-high-rise-washed-black-90s-vintage-straight-jeans-50234366-4?categoryId=85306&seq=03,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9080,9163,9164,9164,0,Pezzi di sotto,Jeans,hollister,Mom Jeans Vita Ultra Alta,59,38.99,"Corpo:98% Cotone, 2% Elastan",Altro,369,https://www.hollisterco.com/shop/eu-it/p/ultra-high-rise-washed-black-90s-vintage-straight-jeans-50234366-4?categoryId=85306&seq=03,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9081,9164,9165,9165,0,Pezzi di sotto,Jeans,hollister,Jeans Straight Vintage Vita Alta Curvy in Stile Anni '90,55,Null,"Corpo:98% Cotone, 2% Elastan",Altro,369,https://www.hollisterco.com/shop/eu-it/p/ultra-high-rise-washed-black-90s-vintage-straight-jeans-50234366-4?categoryId=85306&seq=03,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9082,9165,9166,9166,0,Pezzi di sotto,Jeans,hollister,Ultra High-Rise Ripped Medium Wash 90s Straight Jeans,55,Null,"Corpo:98% Cotone, 2% Elastan",Altro,369,https://www.hollisterco.com/shop/eu-it/p/ultra-high-rise-washed-black-90s-vintage-straight-jeans-50234366-4?categoryId=85306&seq=03,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9083,9166,9167,9167,0,Pezzi di sotto,Jeans,hollister,Ultra High-Rise Ripped Light Wash 90s Straight Jeans,55,Null,"Corpo:98% Cotone, 2% Elastan",Altro,369,https://www.hollisterco.com/shop/eu-it/p/ultra-high-rise-washed-black-90s-vintage-straight-jeans-50234366-4?categoryId=85306&seq=03,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9084,9167,9168,9168,0,Pezzi di sotto,Jeans,hollister,Jeans Larghi Strappati a Vita Bassa Anni 2000 con Lavaggio Medio,59,Null,"Corpo:98% Cotone, 2% Elastan",Altro,371,https://www.hollisterco.com/shop/eu-it/p/low-rise-ripped-medium-wash-y2k-baggy-jeans-50234962-4?categoryId=85306&seq=01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9085,9168,9169,9169,0,Pezzi di sotto,Jeans,hollister,Super Skinny Jeans Curvy Lavaggio Medio a Vita Alta,49,Null,"Corpo:77% Cotone, 12% Poliestere, 9% Viscosa, 2% Elastan",Altro,375,https://www.hollisterco.com/shop/eu-it/p/curvy-high-rise-medium-wash-super-skinny-jeans-50234381-4?categoryId=85306&seq=07,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
9086,9169,9170,9170,0,Pezzi di sotto,Jeans,hollister,Super Skinny Jeans Vita Alta Curvy,49,Null,"Corpo:70% Cotone, 21% Poliestere, 8% Viscosa, 1% Elastan",Nero,375,https://www.hollisterco.com/shop/eu-it/p/curvy-high-rise-medium-wash-super-skinny-jeans-50234381-4?categoryId=85306&seq=07,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
9087,9170,9171,9171,0,Pezzi di sotto,Jeans,hollister,Super Skinny Jeans Vita Alta Curvy,55,Null,"Corpo:72% Cotone, 17% Poliestere, 9% Viscosa, 2% Elastan",Nero,375,https://www.hollisterco.com/shop/eu-it/p/curvy-high-rise-medium-wash-super-skinny-jeans-50234381-4?categoryId=85306&seq=07,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
9088,9171,9172,9172,0,Pezzi di sotto,Jeans,hollister,Jeggings Vita Medio Alta,55,Null,"Corpo:59% Cotone, 21% Viscosa, 12% Modal, 6% Poliestere, 2% Elastan",Altro,376,https://www.hollisterco.com/shop/eu-it/p/mid-rise-jean-leggings-45793952-4?categoryId=85306&seq=02,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5
9089,9172,9173,9173,0,Pezzi di sotto,Jeans,hollister,Jeggings Vita Medio Alta,59,21.99,"Corpo:59% Cotone, 21% Viscosa, 12% Modal, 6% Poliestere, 2% Elastan",Altro,376,https://www.hollisterco.com/shop/eu-it/p/mid-rise-jean-leggings-45793952-4?categoryId=85306&seq=02,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5
9090,9173,9174,9174,0,Pezzi di sotto,Jeans,hollister,Jeggings Vita Medio Alta,59,21.99,"Corpo:59% Cotone, 21% Viscosa, 12% Modal, 6% Poliestere, 2% Elastan",Altro,376,https://www.hollisterco.com/shop/eu-it/p/mid-rise-jean-leggings-45793952-4?categoryId=85306&seq=02,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5
9091,9174,9175,9175,0,Pezzi di sotto,Jeans,hollister,Jeggings a Vita Ultra Alta,55,Null,"Corpo:59% Cotone, 21% Viscosa, 12% Modal, 6% Poliestere, 2% Elastan",Altro,376,https://www.hollisterco.com/shop/eu-it/p/mid-rise-jean-leggings-45793952-4?categoryId=85306&seq=02,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5
9092,9175,9176,9176,0,Pezzi di sotto,Jeans,hollister,Jeggings Vita Medio Alta in Stretch Avanzato,59,Null,"Corpo:59% Cotone, 21% Viscosa, 12% Modal, 6% Poliestere, 2% Elastan",Altro,376,https://www.hollisterco.com/shop/eu-it/p/mid-rise-jean-leggings-45793952-4?categoryId=85306&seq=02,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5
9093,9176,9177,9177,0,Pezzi di sotto,Jeans,hollister,Jeggings Vita Medio Alta,55,21.99,"Corpo:59% Cotone, 21% Viscosa, 12% Modal, 6% Poliestere, 2% Elastan",Altro,376,https://www.hollisterco.com/shop/eu-it/p/mid-rise-jean-leggings-45793952-4?categoryId=85306&seq=02,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5
9094,9177,9178,9178,0,Pezzi di sotto,Jeans,hollister,Jeans a Vita Alta Baggy con Gamba Ampia,65,Null,"Corpo:98% Cotone, 2% Elastan",Altro,377,https://www.hollisterco.com/shop/eu-it/p/high-rise-baggy-wide-leg-jeans-50414971-4?categoryId=85306&seq=01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9095,9178,9179,9179,0,Pezzi di sotto,Jeans,hollister,Jeans a vita alta baggy con gamba ampia,55,Null,"Corpo:98% Cotone, 2% Elastan",Altro,377,https://www.hollisterco.com/shop/eu-it/p/high-rise-baggy-wide-leg-jeans-50414971-4?categoryId=85306&seq=01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9096,9179,9180,9180,0,Pezzi di sotto,Jeans,hollister,Salopette Larga Leggera,85,Null,Corpo:100% Cotone,Altro,378,https://www.hollisterco.com/shop/eu-it/p/lightweight-baggy-overalls-50417823-4?categoryId=85306&seq=01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9097,9180,9181,9181,0,Pezzi di sotto,Jeans,hollister,Jeans Svasati a Vita Bassa Anni 2000 Lavaggio Medio,59,Null,"Corpo:77% Cotone, 12% Poliestere, 9% Viscosa, 2% Elastan",Altro,380,https://www.hollisterco.com/shop/eu-it/p/low-rise-medium-wash-y2k-boot-jeans-50234961-4?categoryId=85306&seq=03,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
9098,9181,9182,9182,0,Pezzi di sotto,Jeans,hollister,Jeans Svasati anni 2000 a Vita Bassa con Cintura e Lavaggio Scuro,65,Null,"Corpo:77% Cotone, 12% Poliestere, 9% Viscosa, 2% Elastan",Blu,380,https://www.hollisterco.com/shop/eu-it/p/low-rise-medium-wash-y2k-boot-jeans-50234961-4?categoryId=85306&seq=03,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
9099,9182,9183,9183,0,Pezzi di sotto,Jeans,hollister,Jeans Svasati Cargo a Vita Bassa Anni 2000 Lavaggio Medio,59,Null,"Corpo:77% Cotone, 12% Poliestere, 9% Viscosa, 2% Elastan",Altro,380,https://www.hollisterco.com/shop/eu-it/p/low-rise-medium-wash-y2k-boot-jeans-50234961-4?categoryId=85306&seq=03,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
9100,9183,9184,9184,0,Pezzi di sotto,Jeans,hollister,Ultra High-Rise Medium Wash Dad Jeans,49,Null,"Corpo:98% Cotone, 2% Elastan",Altro,383,https://www.hollisterco.com/shop/eu-it/p/ultra-high-rise-medium-wash-dad-jeans-48227015-4?categoryId=85306&seq=02,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9101,9184,9185,9185,0,Pezzi di sotto,Jeans,hollister,Dad Jeans a Vita Ultra Alta,59,Null,"Corpo:98% Cotone, 2% Elastan",Altro,383,https://www.hollisterco.com/shop/eu-it/p/ultra-high-rise-medium-wash-dad-jeans-48227015-4?categoryId=85306&seq=02,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9102,9185,9186,9186,0,Pezzi di sotto,Jeans,hollister,Dad Jeans a Vita Ultra Alta,55,21.99,"Corpo:98% Cotone, 2% Elastan",Altro,383,https://www.hollisterco.com/shop/eu-it/p/ultra-high-rise-medium-wash-dad-jeans-48227015-4?categoryId=85306&seq=02,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9103,9186,9187,9187,0,Pezzi di sotto,Jeans,hollister,Ultra High-Rise Cream Doodle Dad Jeans,65,Null,"Corpo:99% Cotone, 1% Elastan",Giallo,383,https://www.hollisterco.com/shop/eu-it/p/ultra-high-rise-medium-wash-dad-jeans-48227015-4?categoryId=85306&seq=02,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9104,9187,9188,9188,0,Pezzi di sotto,Jeans,hollister,Dad Jeans a Vita Ultra Alta,65,Null,"Corpo:98% Cotone, 2% Elastan",Altro,383,https://www.hollisterco.com/shop/eu-it/p/ultra-high-rise-medium-wash-dad-jeans-48227015-4?categoryId=85306&seq=02,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
